type_id;description_category_id;путь;тип товара;статус;ошибки
970740675;17028690;Спорт и отдых / Охота и стрельба / Переходник для приклада;Переходник для приклада;другая ошибка;DESCRIPTION_DECLINE:22507
970740673;17028690;Спорт и отдых / Охота и стрельба / Ложе оружейное;Ложе оружейное;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
971435631;17028690;Спорт и отдых / Охота и стрельба / Коврик для чистки оружия;Коврик для чистки оружия;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
971011972;17028690;Спорт и отдых / Охота и стрельба / Клещи для взведения капкана;Клещи для взведения капкана;другая ошибка;FB_KAPKAN:4180
970607523;17028690;Спорт и отдых / Охота и стрельба / Аксессуары для подводных ружей;Аксессуары для подводных ружей;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
971369730;17028690;Спорт и отдых / Охота и стрельба / ЗИП, Аксессуары для ружья;ЗИП, Аксессуары для ружья;фото отклонено;DESCRIPTION_DECLINE:4194
97974;17028690;Спорт и отдых / Охота и стрельба / Камуфляжная лента;Камуфляжная лента;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970740674;17028690;Спорт и отдых / Охота и стрельба / Цевье;Цевье;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970852074;17028690;Спорт и отдых / Охота и стрельба / Аксессуары для снаряжения патронов;Аксессуары для снаряжения патронов;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970852082;17028690;Спорт и отдых / Охота и стрельба / Набор для релоадинга;Набор для релоадинга;другая ошибка;error_card_with_deleted_photos:0
970739431;85945852;Спорт и отдых / Водный спорт и отдых на воде / Серф;Серф;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970780459;85945852;Спорт и отдых / Водный спорт и отдых на воде / Вейксерф;Вейксерф;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970699215;85945852;Спорт и отдых / Водный спорт и отдых на воде / Весло для SUP-доски;Весло для SUP-доски;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
971891914;85945852;Спорт и отдых / Водный спорт и отдых на воде / Вингфойл;Вингфойл;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970739436;85945852;Спорт и отдых / Водный спорт и отдых на воде / Доска для кайта;Доска для кайта;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970779855;85945852;Спорт и отдых / Водный спорт и отдых на воде / Аксессуары, запчасти для SUP-доски;Аксессуары, запчасти для SUP-доски;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
94362;85945852;Спорт и отдых / Водный спорт и отдых на воде / Байдарка;Байдарка;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
96919;85945852;Спорт и отдых / Водный спорт и отдых на воде / SUP-доска;SUP-доска;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
970739444;85945852;Спорт и отдых / Водный спорт и отдых на воде / Виндсерф;Виндсерф;фото отклонено;DESCRIPTION_DECLINE:4194
970699216;85945852;Спорт и отдых / Водный спорт и отдых на воде / Плавник для SUP-доски;Плавник для SUP-доски;другая ошибка;SPU_ALREADY_EXISTS_IN_ANOTHER_ACCOUNT:0
